,Timestamp,SSC,SSU,Enclosure,Slot,Seagate slot,Rack unit,Unique enclosure,Rack id,slot bin hor,slot bin ver
2824,2021-07-19T03:33:26-0400,8,e,4,88,87,17,4,31,6,8
2825,2021-07-19T06:36:05-0400,2,h,2,19,18,25,6,8,9,2
2826,2021-07-20T14:32:32-0400,8,a,3,34,33,13,3,29,12,3
2827,2021-07-20T19:02:48-0400,9,e,1,71,70,1,1,34,13,6
2828,2021-07-20T21:06:56-0400,9,b,3,101,100,33,7,32,1,3
2829,2021-07-21T06:05:12-0400,3,d,2,79,78,25,6,10,9,7
2830,2021-07-21T18:34:36-0400,5,h,1,72,71,21,5,20,14,6
2831,2021-07-21T19:32:59-0400,9,d,4,9,8,37,8,33,11,1
2832,2021-07-22T01:32:59-0400,2,e,4,72,71,17,4,7,14,6
2833,2021-07-22T04:04:24-0400,5,c,1,20,19,1,1,18,10,2
2834,2021-07-22T05:35:16-0400,4,b,3,2,1,33,7,13,4,1
2835,2021-07-23T17:02:03-0400,6,e,4,52,51,17,4,23,6,5
2836,2021-07-24T00:36:50-0400,7,a,2,33,32,5,2,25,11,3
2837,2021-07-24T04:34:34-0400,5,h,1,89,88,21,5,20,7,8
2838,2021-07-24T11:04:28-0400,5,c,3,59,58,13,3,18,13,5
2839,2021-07-24T19:33:55-0400,4,d,3,31,30,33,7,14,9,3
2840,2021-07-25T03:32:24-0400,7,c,4,56,55,17,4,26,10,5
2841,2021-07-26T01:35:55-0400,3,f,4,5,4,37,8,11,7,1
2842,2021-07-27T00:27:36-0400,9,f,4,41,40,37,8,34,7,4
2843,2021-07-27T14:47:01-0400,5,c,3,59,58,13,3,18,13,5
2844,2021-07-27T14:57:25-0400,6,e,4,52,51,17,4,23,6,5
2845,2021-07-27T14:57:41-0400,7,c,4,56,55,17,4,26,10,5
2846,2021-07-27T16:54:34-0400,1,a,1,76,75,1,1,1,6,7
2847,2021-07-27T21:27:24-0400,6,c,3,36,35,13,3,22,14,3
2848,2021-07-28T00:27:28-0400,7,e,3,15,14,13,3,27,5,2
2849,2021-07-28T12:58:08-0400,9,h,2,106,105,25,6,35,2,5
2850,2021-07-29T02:58:27-0400,10,c,1,45,44,1,1,37,11,4
2851,2021-07-29T20:24:39-0400,2,d,2,103,102,25,6,6,1,4
2852,2021-07-29T20:57:06-0400,5,e,3,44,43,13,3,19,10,4
2853,2021-07-30T01:25:54-0400,4,b,2,14,13,25,6,13,4,2
2854,2021-07-30T02:57:35-0400,7,c,1,41,40,1,1,26,7,4
2855,2021-07-30T10:27:24-0400,7,h,1,103,102,21,5,28,1,4
2856,2021-07-30T20:54:11-0400,2,h,4,76,75,37,8,8,6,7
2857,2021-07-31T00:56:53-0400,6,d,1,70,69,21,5,22,12,6
2858,2021-07-31T23:54:20-0400,1,e,4,15,14,17,4,3,5,2
2859,2021-08-02T06:58:31-0400,8,e,4,75,74,17,4,31,5,7
2860,2021-08-02T10:28:20-0400,9,d,3,102,101,33,7,33,2,3
2861,2021-08-02T14:58:02-0400,9,f,3,97,96,33,7,34,1,1
2862,2021-08-03T06:24:17-0400,2,f,2,36,35,25,6,7,14,3
2863,2021-08-03T21:28:10-0400,8,a,4,40,39,17,4,29,6,4
2864,2021-08-04T06:58:13-0400,9,g,2,77,76,5,2,35,7,7
2865,2021-08-05T01:54:39-0400,2,g,1,9,8,1,1,8,11,1
2866,2021-08-05T01:57:36-0400,5,h,2,25,24,25,6,20,3,3
2867,2021-08-05T03:24:40-0400,1,a,1,28,27,1,1,1,6,3
2868,2021-08-05T04:28:36-0400,10,b,4,55,54,37,8,36,9,5
2869,2021-08-05T04:54:14-0400,1,c,3,43,42,13,3,2,9,4
2870,2021-08-05T05:56:51-0400,5,f,2,84,83,25,6,19,14,7
2871,2021-08-05T11:57:34-0400,7,e,1,53,52,1,1,27,7,5
2872,2021-08-05T12:28:36-0400,7,g,3,44,43,13,3,28,10,4
2873,2021-08-05T16:23:54-0400,1,g,3,52,51,13,3,4,6,5
2874,2021-08-05T19:58:14-0400,9,g,1,81,80,1,1,35,11,7
2875,2021-08-06T07:54:20-0400,3,b,4,83,82,37,8,9,13,7
2876,2021-08-07T02:56:03-0400,4,a,1,12,11,1,1,13,14,1
2877,2021-08-07T03:57:37-0400,5,h,2,39,38,25,6,20,5,4
2878,2021-08-07T05:26:21-0400,4,c,1,41,40,1,1,14,7,4
2879,2021-08-07T05:26:47-0400,5,g,2,69,68,5,2,20,11,6
2880,2021-08-07T05:56:48-0400,5,g,2,64,63,5,2,20,6,6
2881,2021-08-07T06:28:16-0400,9,h,1,91,90,21,5,35,9,8
2882,2021-08-07T12:24:34-0400,1,e,3,78,77,13,3,3,8,7
2883,2021-08-07T12:28:39-0400,10,a,3,27,26,13,3,36,5,3
2884,2021-08-07T15:54:34-0400,1,e,3,76,75,13,3,3,6,7
2885,2021-08-07T18:57:33-0400,7,d,4,8,7,37,8,26,10,1
2886,2021-08-07T20:58:29-0400,10,d,4,87,86,37,8,37,5,8
2887,2021-08-07T23:03:59-0400,4,c,4,19,18,17,4,14,9,2
2888,2021-08-07T23:14:16-0400,4,c,1,36,35,1,1,14,14,3
2889,2021-08-08T15:57:09-0400,6,a,1,31,30,1,1,21,9,3
2890,2021-08-08T16:56:50-0400,5,g,2,55,54,5,2,20,9,5
2891,2021-08-08T19:57:59-0400,9,a,1,68,67,1,1,32,10,6
2892,2021-08-08T21:24:43-0400,2,a,4,64,63,17,4,5,6,6
2893,2021-08-09T14:28:05-0400,9,e,1,24,23,1,1,34,14,2
2894,2021-08-10T00:57:25-0400,5,d,1,4,3,21,5,18,6,1
2895,2021-08-10T09:28:11-0400,9,b,3,28,27,33,7,32,6,3
2896,2021-08-10T20:58:37-0400,10,c,4,14,13,17,4,37,4,2
2897,2021-08-11T12:24:49-0400,2,d,2,55,54,25,6,6,9,5
2898,2021-08-11T12:28:08-0400,8,f,1,92,91,21,5,31,10,8
2899,2021-08-11T17:58:27-0400,9,d,2,25,24,25,6,33,3,3
2900,2021-08-12T00:54:22-0400,3,b,2,44,43,25,6,9,10,4
2901,2021-08-12T07:28:41-0400,8,a,1,63,62,1,1,29,5,6
2902,2021-08-12T07:58:45-0400,10,a,1,75,74,1,1,36,5,7
2903,2021-08-12T08:54:52-0400,3,a,3,38,37,13,3,9,4,4
2904,2021-08-12T13:27:25-0400,5,d,1,38,37,21,5,18,4,4
2905,2021-08-13T01:24:56-0400,3,f,3,34,33,33,7,11,12,3
2906,2021-08-13T01:26:51-0400,5,g,4,63,62,17,4,20,5,6
2907,2021-08-13T01:54:00-0400,1,h,4,56,55,37,8,4,10,5
2908,2021-08-13T07:27:07-0400,6,d,1,71,70,21,5,22,13,6
2909,2021-08-13T10:58:20-0400,9,h,4,105,104,37,8,35,1,5
2910,2021-08-13T10:58:39-0400,10,e,4,37,36,17,4,38,3,4
2911,2021-08-14T10:54:31-0400,3,h,4,23,22,37,8,12,13,2
2912,2021-08-14T13:57:32-0400,6,f,4,74,73,37,8,23,4,7
2913,2021-08-14T15:54:53-0400,3,a,3,85,84,13,3,9,3,8
2914,2021-08-14T19:44:40-0400,2,e,1,73,72,1,1,7,3,7
2915,2021-08-14T23:28:40-0400,8,e,4,61,60,17,4,31,3,6
2916,2021-08-15T06:58:19-0400,8,a,2,95,94,5,2,29,13,8
2917,2021-08-15T11:24:54-0400,2,d,4,74,73,37,8,6,4,7
2918,2021-08-15T19:41:34-0400,1,e,2,44,43,5,2,3,10,4
2919,2021-08-15T19:41:35-0400,1,e,4,59,58,17,4,3,13,5
2920,2021-08-15T20:41:34-0400,1,e,2,49,48,5,2,3,3,5
2921,2021-08-16T07:58:19-0400,9,h,4,15,14,37,8,35,5,2
2922,2021-08-16T11:56:12-0400,4,e,1,92,91,1,1,15,10,8
2923,2021-08-16T12:57:38-0400,6,f,4,49,48,37,8,23,3,5
2924,2021-08-16T16:24:51-0400,2,b,2,102,101,25,6,5,2,3
2925,2021-08-16T18:28:29-0400,10,g,4,36,35,17,4,39,14,3
2926,2021-08-16T19:54:01-0400,1,h,2,40,39,25,6,4,6,4
2927,2021-08-17T18:37:38-0400,1,h,2,90,89,25,6,4,8,8
2928,2021-08-17T18:37:55-0400,3,h,4,23,22,37,8,12,13,2
2929,2021-08-17T18:37:58-0400,2,b,2,102,101,25,6,5,2,3
2930,2021-08-17T18:42:28-0400,10,g,4,36,35,17,4,39,14,3
2931,2021-08-18T07:10:22-0400,8,c,2,85,84,5,2,30,3,8
2932,2021-08-18T09:36:57-0400,4,e,1,77,76,1,1,15,7,7
2933,2021-08-18T16:11:02-0400,9,b,2,60,59,25,6,32,14,5
2934,2021-08-18T21:05:17-0400,2,d,1,90,89,21,5,6,8,8
2935,2021-08-19T05:10:24-0400,8,a,4,18,17,17,4,29,8,2
2936,2021-08-19T10:39:21-0400,7,c,3,90,89,13,3,26,8,8
2937,2021-08-19T17:36:42-0400,4,d,4,28,27,37,8,14,6,3
2938,2021-08-19T18:06:42-0400,4,d,3,37,36,33,7,14,3,4
2939,2021-08-20T01:35:33-0400,3,g,4,3,2,17,4,12,5,1
2940,2021-08-20T02:36:36-0400,4,g,1,6,5,1,1,16,8,1
2941,2021-08-20T14:11:20-0400,9,e,1,9,8,1,1,34,11,1
2942,2021-08-20T15:39:25-0400,7,c,4,46,45,17,4,26,12,4
2943,2021-08-21T02:12:18-0400,10,b,4,25,24,37,8,36,3,3
2944,2021-08-21T06:41:25-0400,9,c,4,51,50,17,4,33,5,5
2945,2021-08-21T08:12:14-0400,10,b,3,77,76,33,7,36,7,7
2946,2021-08-22T12:42:15-0400,10,c,1,14,13,1,1,37,4,2
2947,2021-08-23T01:42:28-0400,10,e,4,38,37,17,4,38,4,4
2948,2021-08-23T15:04:53-0400,1,e,3,55,54,13,3,3,9,5
2949,2021-08-26T04:11:21-0400,9,g,1,61,60,1,1,35,3,6
2950,2021-08-26T19:36:00-0400,3,a,3,103,102,13,3,9,1,4
2951,2021-08-26T21:11:08-0400,9,b,4,92,91,37,8,32,10,8
2952,2021-08-26T21:38:32-0400,6,d,4,78,77,37,8,22,8,7
2953,2021-08-27T04:34:33-0400,1,a,2,31,30,5,2,1,9,3
2954,2021-08-27T06:04:32-0400,1,g,3,75,74,13,3,4,5,7
2955,2021-08-27T07:07:06-0400,4,h,1,13,12,21,5,16,3,2
2956,2021-08-27T11:09:22-0400,7,d,4,95,94,37,8,26,13,8
2957,2021-08-27T16:05:37-0400,3,b,4,35,34,37,8,9,13,3
2958,2021-08-27T18:34:51-0400,1,f,1,18,17,21,5,3,8,2
2959,2021-08-27T18:38:33-0400,6,c,3,96,95,13,3,22,14,8
2960,2021-08-28T02:34:45-0400,1,f,4,81,80,37,8,3,11,7
2961,2021-08-28T02:35:37-0400,3,b,2,15,14,25,6,9,5,2
2962,2021-08-28T02:39:06-0400,7,b,3,71,70,33,7,25,13,6
2963,2021-08-28T03:06:07-0400,3,h,3,22,21,33,7,12,12,2
2964,2021-08-28T06:37:42-0400,5,h,3,6,5,33,7,20,8,1
2965,2021-08-28T11:10:02-0400,8,e,1,58,57,1,1,31,12,5
2966,2021-08-29T00:08:00-0400,5,d,4,65,64,37,8,18,7,6
2967,2021-08-29T17:36:59-0400,4,b,3,4,3,33,7,13,6,1
2968,2021-08-30T03:09:58-0400,8,e,2,56,55,5,2,31,10,5
2969,2021-08-31T01:37:06-0400,4,h,1,90,89,21,5,16,8,8
2970,2021-08-31T02:08:06-0400,5,d,4,20,19,37,8,18,10,2
2971,2021-08-31T10:04:38-0400,1,a,2,86,85,5,2,1,4,8
2972,2021-08-31T10:41:28-0400,9,f,4,51,50,37,8,34,5,5
2973,2021-08-31T12:39:29-0400,7,a,4,29,28,17,4,25,7,3
2974,2021-08-31T19:36:48-0400,4,d,1,104,103,21,5,14,2,4
2975,2021-08-31T19:39:30-0400,7,a,4,26,25,17,4,25,4,3
2976,2021-09-01T02:06:59-0400,4,c,4,66,65,17,4,14,8,6
2977,2021-09-01T04:38:43-0400,6,a,4,62,61,17,4,21,4,6
2978,2021-09-01T09:07:04-0400,4,b,1,65,64,21,5,13,7,6
2979,2021-09-01T10:05:38-0400,3,g,2,65,64,5,2,12,7,6
2980,2021-09-01T17:36:04-0400,3,a,2,99,98,5,2,9,1,2
2981,2021-09-02T09:06:45-0400,4,g,4,20,19,17,4,16,10,2
2982,2021-09-02T12:36:18-0400,3,d,3,93,92,33,7,10,11,8
2983,2021-09-03T10:34:52-0400,1,b,4,90,89,37,8,1,8,8
2984,2021-09-03T11:35:00-0400,2,h,2,95,94,25,6,8,13,8
2985,2021-09-05T03:04:45-0400,1,d,2,47,46,25,6,2,13,4
2986,2021-09-05T23:11:13-0400,9,b,1,55,54,21,5,32,9,5
2987,2021-09-06T00:08:14-0400,6,b,4,106,105,37,8,21,2,5
2988,2021-09-07T10:34:38-0400,1,h,4,44,43,37,8,4,10,4
2989,2021-09-07T17:05:28-0400,2,d,4,75,74,37,8,6,5,7
2990,2021-09-07T19:40:12-0400,8,b,3,92,91,33,7,29,10,8
2991,2021-09-08T04:41:34-0400,9,f,2,75,74,25,6,34,5,7
2992,2021-09-08T12:11:28-0400,9,g,4,92,91,17,4,35,10,8
2993,2021-09-08T19:11:15-0400,9,b,3,46,45,33,7,32,12,4
2994,2021-09-08T19:11:16-0400,9,b,3,104,103,33,7,32,2,4
2995,2021-09-08T19:36:33-0400,3,f,1,76,75,21,5,11,6,7
2996,2021-09-08T22:04:40-0400,1,h,1,5,4,21,5,4,7,1
2997,2021-09-09T14:41:48-0400,9,c,2,42,41,5,2,33,8,4
2998,2021-09-09T15:35:07-0400,1,e,1,85,84,1,1,3,3,8
2999,2021-09-09T17:42:53-0400,10,a,1,19,18,1,1,36,9,2
3000,2021-09-09T18:38:43-0400,6,c,1,92,91,1,1,22,10,8
3001,2021-09-09T19:07:21-0400,4,e,3,69,68,13,3,15,11,6
3002,2021-09-09T22:10:28-0400,8,d,4,96,95,37,8,30,14,8
3003,2021-09-10T00:11:16-0400,9,b,3,32,31,33,7,32,10,3
3004,2021-09-10T12:08:08-0400,5,b,2,2,1,25,6,17,4,1
3005,2021-09-11T12:35:41-0400,3,c,4,51,50,17,4,10,5,5
3006,2021-09-11T13:38:45-0400,6,c,1,57,56,1,1,22,11,5
3007,2021-09-12T02:07:47-0400,5,h,1,17,16,21,5,20,7,2
3008,2021-09-12T05:36:52-0400,4,g,1,36,35,1,1,16,14,3
3009,2021-09-13T21:12:43-0400,10,e,2,106,105,5,2,38,2,5
3010,2021-09-14T23:44:48-0400,10,e,4,38,37,17,4,38,4,4
3011,2021-09-15T01:17:17-0400,5,g,2,49,48,5,2,20,3,5
3012,2021-09-15T06:45:58-0400,3,c,3,24,23,13,3,10,14,2
3013,2021-09-15T11:15:59-0400,2,b,1,18,17,21,5,5,8,2
3014,2021-09-16T03:45:15-0400,8,c,1,69,68,1,1,30,11,6
3015,2021-09-16T15:46:00-0400,2,b,2,102,101,25,6,5,2,3
3016,2021-09-16T19:15:07-0400,10,b,4,8,7,37,8,36,10,1
3017,2021-09-17T00:45:51-0400,6,a,2,50,49,5,2,21,4,5
3018,2021-09-18T01:54:15-0400,6,g,1,51,50,1,1,24,5,5
3019,2021-09-18T15:45:52-0400,6,a,3,103,102,13,3,21,1,4
3020,2021-09-18T21:46:15-0400,9,f,3,30,29,33,7,34,8,3
3021,2021-09-19T17:16:24-0400,5,h,3,2,1,33,7,20,4,1
3022,2021-09-21T09:14:28-0400,8,f,2,61,60,25,6,31,3,6
3023,2021-09-21T15:15:54-0400,6,a,2,50,49,5,2,21,4,5
3024,2021-09-22T11:15:20-0400,8,c,2,90,89,5,2,30,8,8
3025,2021-09-23T08:53:14-0400,8,a,3,90,89,13,3,29,8,8
3026,2021-09-23T15:53:38-0400,10,g,3,12,11,13,3,39,14,1
3027,2021-09-24T17:23:56-0400,3,b,4,78,77,37,8,9,8,7
3028,2021-09-25T16:54:47-0400,9,e,4,79,78,17,4,34,9,7
3029,2021-09-26T21:53:53-0400,9,b,3,71,70,33,7,32,13,6
3030,2021-09-27T07:23:48-0400,7,c,3,52,51,13,3,26,6,5
3031,2021-09-27T07:24:55-0400,1,c,2,103,102,5,2,2,1,4
3032,2021-09-27T09:23:45-0400,9,h,4,9,8,37,8,35,11,1
3033,2021-09-29T07:53:52-0400,1,e,2,27,26,5,2,3,5,3
3034,2021-09-29T14:25:07-0400,1,d,4,62,61,37,8,2,4,6
3035,2021-09-30T02:47:19-0400,2,h,3,37,36,33,7,8,3,4
3036,2021-10-01T14:46:43-0400,10,a,4,21,20,17,4,36,11,2
3037,2021-10-02T04:44:32-0400,9,h,3,74,73,33,7,35,4,7
3038,2021-10-03T08:21:32-0400,8,d,1,15,14,21,5,30,5,2
3039,2021-10-03T21:16:16-0400,9,f,4,49,48,37,8,34,3,5
3040,2021-10-04T08:16:58-0400,4,e,3,90,89,13,3,15,8,8
3041,2021-10-04T10:51:22-0400,6,g,1,1,0,1,1,24,3,1
3042,2021-10-04T21:08:39-0400,3,d,3,86,85,33,7,10,4,8
3043,2021-10-05T07:51:49-0400,1,c,1,103,102,1,1,2,1,4
3044,2021-10-05T08:18:55-0400,1,g,1,16,15,1,1,4,6,2
3045,2021-10-05T09:17:00-0400,4,e,2,18,17,5,2,15,8,2
3046,2021-10-05T18:05:40-0400,3,f,2,83,82,25,6,11,13,7
3047,2021-10-05T19:18:06-0400,8,e,4,37,36,17,4,31,3,4
3048,2021-10-06T02:52:49-0400,3,h,3,59,58,33,7,12,13,5
3049,2021-10-06T06:47:00-0400,4,e,3,27,26,13,3,15,5,3
3050,2021-10-06T07:08:40-0400,3,d,4,14,13,37,8,10,4,2
3051,2021-10-06T18:20:15-0400,5,a,1,44,43,1,1,17,10,4
3052,2021-10-07T07:35:02-0400,5,b,1,55,54,21,5,17,9,5
3053,2021-10-07T11:47:00-0400,4,e,3,1,0,13,3,15,3,1
3054,2021-10-09T03:22:27-0400,4,d,1,106,105,21,5,14,2,5
3055,2021-10-09T12:02:23-0400,2,b,4,73,72,37,8,5,3,7
3056,2021-10-09T17:22:33-0400,9,c,3,91,90,13,3,33,9,8
3057,2021-10-10T18:47:38-0400,8,f,1,101,100,21,5,31,1,3
3058,2021-10-11T03:21:52-0400,1,c,3,89,88,13,3,2,7,8
3059,2021-10-11T04:32:43-0400,2,a,1,96,95,1,1,5,14,8
3060,2021-10-12T11:19:04-0400,1,a,4,57,56,17,4,1,11,5
3061,2021-10-12T14:20:53-0400,5,c,1,62,61,1,1,18,4,6
3062,2021-10-13T03:02:42-0400,2,c,2,98,97,5,2,6,2,1
3063,2021-10-14T01:53:15-0400,6,a,4,94,93,17,4,21,12,8
3064,2021-10-14T02:38:45-0400,3,g,1,12,11,1,1,12,14,1
3065,2021-10-14T03:09:41-0400,3,c,4,44,43,17,4,10,10,4
3066,2021-10-14T04:16:25-0400,9,e,3,95,94,13,3,34,13,8
3067,2021-10-14T07:17:34-0400,6,b,2,77,76,25,6,21,7,7
3068,2021-10-14T20:51:45-0400,4,c,1,20,19,1,1,14,10,2
3069,2021-10-14T23:48:45-0400,5,d,3,67,66,33,7,18,9,6
3070,2021-10-16T17:33:43-0400,4,b,3,70,69,33,7,13,12,6
3071,2021-10-16T19:49:22-0400,1,e,1,26,25,1,1,3,4,3
3072,2021-10-18T01:44:41-0400,9,g,3,6,5,13,3,35,8,1
3073,2021-10-18T02:20:24-0400,4,h,2,36,35,25,6,16,14,3
3074,2021-10-18T12:19:09-0400,1,a,4,81,80,17,4,1,11,7
3075,2021-10-20T06:52:17-0400,7,h,3,68,67,33,7,28,10,6
3076,2021-10-20T18:08:51-0400,3,e,4,43,42,17,4,11,9,4
3077,2021-10-20T19:39:54-0400,1,f,4,84,83,37,8,3,14,7
3078,2021-10-20T23:03:05-0400,2,d,1,103,102,21,5,6,1,4
3079,2021-10-25T04:17:45-0400,6,b,3,35,34,33,7,21,13,3
3080,2021-10-25T10:18:43-0400,10,e,3,44,43,13,3,38,10,4
3081,2021-10-25T21:39:52-0400,1,f,2,32,31,25,6,3,10,3
3082,2021-10-26T02:05:56-0400,3,f,4,69,68,37,8,11,11,6
3083,2021-10-27T14:14:48-0400,9,h,4,82,81,37,8,35,12,7
3084,2021-10-29T10:14:38-0400,10,g,4,106,105,17,4,39,2,5
3085,2021-10-30T17:52:45-0400,6,e,1,35,34,1,1,23,13,3
3086,2021-10-30T23:51:05-0400,6,f,4,35,34,37,8,23,13,3
3087,2021-11-02T12:41:26-0400,4,g,1,77,76,1,1,16,7,7
3088,2021-11-02T17:10:51-0400,10,b,2,8,7,25,6,36,10,1
3089,2021-11-04T11:41:28-0400,6,e,3,105,104,13,3,23,1,5
3090,2021-11-04T19:40:52-0400,2,f,3,96,95,33,7,7,14,8
3091,2021-11-05T21:47:44-0400,5,e,1,19,18,1,1,19,9,2
3092,2021-11-07T00:40:55-0400,2,f,3,72,71,33,7,7,14,6
3093,2021-11-08T18:11:05-0500,5,a,1,4,3,1,1,17,6,1
3094,2021-11-08T18:12:06-0500,8,e,2,38,37,5,2,31,4,4
3095,2021-11-09T00:38:32-0500,6,d,3,81,80,33,7,22,11,7
3096,2021-11-09T00:41:32-0500,8,c,1,16,15,1,1,30,6,2
3097,2021-11-09T04:41:34-0500,7,c,4,104,103,17,4,26,2,4
3098,2021-11-10T00:13:58-0500,7,d,4,16,15,37,8,26,6,2
3099,2021-11-10T00:17:21-0500,9,h,4,23,22,37,8,35,13,2
3100,2021-11-10T00:45:46-0500,3,f,2,42,41,25,6,11,8,4
3101,2021-11-10T10:46:23-0500,6,f,3,88,87,33,7,23,6,8
3102,2021-11-10T13:47:55-0500,5,c,4,25,24,17,4,18,3,3
3103,2021-11-10T16:17:04-0500,3,d,1,34,33,21,5,10,12,3
3104,2021-11-11T13:43:52-0500,2,b,3,22,21,33,7,5,12,2
3105,2021-11-11T18:16:04-0500,7,b,4,94,93,37,8,25,12,8
3106,2021-11-12T01:46:34-0500,2,f,3,65,64,33,7,7,7,6
3107,2021-11-12T11:17:18-0500,10,b,4,25,24,37,8,36,3,3
3108,2021-11-12T15:16:33-0500,2,f,3,68,67,33,7,7,10,6
3109,2021-11-12T20:16:26-0500,6,f,3,104,103,33,7,23,2,4
3110,2021-11-15T05:45:41-0500,6,a,1,100,99,1,1,21,2,2
3111,2021-11-15T11:16:42-0500,4,e,2,19,18,5,2,15,9,2
3112,2021-11-16T07:47:41-0500,10,f,3,103,102,33,7,38,1,4
3113,2021-11-16T12:16:50-0500,1,c,4,89,88,17,4,2,7,8
3114,2021-11-16T14:13:37-0500,4,d,4,39,38,37,8,14,5,4
3115,2021-11-16T14:46:42-0500,10,g,4,62,61,17,4,39,4,6
3116,2021-11-16T17:17:13-0500,1,h,4,39,38,37,8,4,5,4
3117,2021-11-17T01:16:34-0500,2,f,3,68,67,33,7,7,10,6
3118,2021-11-17T12:46:31-0500,2,e,1,1,0,1,1,7,3,1
3119,2021-11-19T14:16:13-0500,3,g,2,56,55,5,2,12,10,5
3120,2021-11-21T04:42:29-0500,5,b,3,60,59,33,7,17,14,5
3121,2021-11-23T07:47:02-0500,4,b,1,11,10,21,5,13,13,1
3122,2021-11-28T08:47:19-0500,5,f,4,33,32,37,8,19,11,3
3123,2021-11-28T22:46:01-0500,3,f,4,84,83,37,8,11,14,7
3124,2021-11-30T05:26:30-0500,4,f,2,76,75,25,6,15,6,7
3125,2021-12-01T03:43:42-0500,4,d,1,28,27,21,5,14,6,3
3126,2021-12-01T19:16:01-0500,3,f,1,59,58,21,5,11,13,5
3127,2021-12-02T00:14:09-0500,7,d,1,78,77,21,5,26,8,7
3128,2021-12-02T00:17:51-0500,2,d,1,89,88,21,5,6,7,8
3129,2021-12-02T02:48:01-0500,5,c,3,60,59,13,3,18,14,5
3130,2021-12-02T22:44:59-0500,3,b,3,66,65,33,7,9,8,6
3131,2021-12-03T03:13:56-0500,4,f,1,13,12,21,5,15,3,2
3132,2021-12-03T09:56:59-0500,3,g,4,65,64,17,4,12,7,6
3133,2021-12-03T15:47:08-0500,9,e,3,82,81,13,3,34,12,7
3134,2021-12-06T01:57:00-0500,3,g,2,51,50,5,2,12,5,5
3135,2021-12-06T12:18:22-0500,3,f,3,102,101,33,7,11,2,3
3136,2021-12-07T16:15:45-0500,1,f,2,94,93,25,6,3,12,8
3137,2021-12-08T04:12:43-0500,5,b,4,44,43,37,8,17,10,4
3138,2021-12-08T10:57:00-0500,3,g,1,8,7,1,1,12,10,1
3139,2021-12-09T02:14:15-0500,8,d,4,66,65,37,8,30,8,6
3140,2021-12-09T05:16:53-0500,2,f,2,63,62,25,6,7,5,6
3141,2021-12-09T05:16:54-0500,2,f,2,86,85,25,6,7,4,8
3142,2021-12-09T23:45:35-0500,3,h,2,90,89,25,6,12,8,8
3143,2021-12-10T06:16:35-0500,1,h,4,39,38,37,8,4,5,4
3144,2021-12-11T08:16:55-0500,2,f,4,76,75,37,8,7,6,7
3145,2021-12-12T23:46:58-0500,2,f,3,4,3,33,7,7,6,1
3146,2021-12-13T00:16:40-0500,10,a,2,95,94,5,2,36,13,8
3147,2021-12-13T07:46:57-0500,2,e,1,48,47,1,1,7,14,4
3148,2021-12-13T09:14:45-0500,5,f,4,9,8,37,8,19,11,1
3149,2021-12-14T06:17:01-0500,4,e,1,47,46,1,1,15,13,4
3150,2021-12-14T20:55:25-0500,2,f,1,54,53,21,5,7,8,5
3151,2021-12-15T00:52:03-0500,9,c,2,84,83,5,2,33,14,7
3152,2021-12-15T02:51:51-0500,9,d,4,82,81,37,8,33,12,7
3153,2021-12-15T03:21:45-0500,8,b,4,60,59,37,8,29,14,5
3154,2021-12-15T03:22:05-0500,2,a,3,81,80,13,3,5,11,7
3155,2021-12-15T03:56:29-0500,3,b,2,3,2,25,6,9,5,1
3156,2021-12-15T13:55:25-0500,2,f,3,72,71,33,7,7,14,6
3157,2021-12-15T15:52:04-0500,3,f,4,63,62,37,8,11,5,6
3158,2021-12-15T22:51:29-0500,1,b,1,72,71,21,5,1,14,6
3159,2021-12-16T07:51:46-0500,9,g,4,103,102,17,4,35,1,4
3160,2021-12-17T03:51:38-0500,8,c,3,72,71,13,3,30,14,6
3161,2021-12-17T06:26:10-0500,7,e,3,40,39,13,3,27,6,4
3162,2021-12-19T03:52:16-0500,1,d,3,43,42,33,7,2,9,4
3163,2021-12-20T14:21:29-0500,1,b,4,71,70,37,8,1,13,6
3164,2021-12-21T17:25:33-0500,6,g,2,82,81,5,2,24,12,7
3165,2021-12-22T10:21:29-0500,1,b,2,81,80,25,6,1,11,7
3166,2021-12-23T05:52:06-0500,3,f,1,89,88,21,5,11,7,8
3167,2021-12-24T09:54:08-0500,3,h,4,55,54,37,8,12,9,5
3168,2021-12-25T18:55:51-0500,2,h,1,88,87,21,5,8,6,8
3169,2021-12-26T02:26:53-0500,4,c,3,69,68,13,3,14,11,6
3170,2021-12-27T13:21:42-0500,9,b,3,68,67,33,7,32,10,6
3171,2021-12-29T09:56:19-0500,10,g,3,65,64,13,3,39,7,6
3172,2021-12-29T22:22:15-0500,2,g,2,40,39,5,2,8,6,4
3173,2021-12-30T12:53:20-0500,2,d,2,36,35,25,6,6,14,3
3174,2021-12-31T18:52:04-0500,3,g,1,91,90,1,1,12,9,8
3175,2022-01-01T05:36:26-0500,3,a,1,42,41,1,1,9,8,4
3176,2022-01-04T01:22:00-0500,10,b,1,55,54,21,5,36,9,5
3177,2022-01-06T15:22:17-0500,5,f,4,39,38,37,8,19,5,4
3178,2022-01-07T20:55:59-0500,2,h,3,73,72,33,7,8,3,7
3179,2022-01-09T07:57:13-0500,6,a,1,34,33,1,1,21,12,3
3180,2022-01-09T22:55:46-0500,7,h,3,43,42,33,7,28,9,4
